date,股價,開盤價,收盤價,最高價,最低價,成交張數,成交筆數,成交金額,成交均張,漲跌幅,買進_外陸資買進股數(不含外資自營商),賣出_外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),買進_投信買進股數,賣出_投信賣出股數,投信買賣超股數,買進_自營商買進股數(自行買賣+避險),賣出_自營商賣出股數(自行買賣+避險),自營商買賣超股數,三大法人買進股數,三大法人賣出股數,三大法人買賣超股數,累計_買進_外陸資買進股數(不含外資自營商),累計_賣出_外陸資賣出股數(不含外資自營商),累計_外陸資買賣超股數(不含外資自營商),累計_買進_投信買進股數,累計_賣出_投信賣出股數,累計_投信買賣超股數,累計_買進_自營商買進股數(自行買賣+避險),累計_賣出_自營商賣出股數(自行買賣+避險),累計_自營商買賣超股數,累計_三大法人買進股數,累計_三大法人賣出股數,累計_三大法人買賣超股數,融資_融資買進(張),融資_融資賣出(張),融資_融資現金償還(張),融資_增減(張),融資_融資今日餘額(張),融券_融券買進(張),融券_融券賣出(張),融券_融券償還(張),融券_增減(張),融券_融券今日餘額(張),資券互抵(張),累計_融資_融資買進(張),累計_融資_融資賣出(張),累計_融資_增減(張),累計_融券_融券買進(張),累計_融券_融券賣出(張),累計_融券_增減(張),借券賣出_當日賣出,借券賣出_當日還券,借券賣出_當日調整,借券賣出_增減,借券賣出_當日餘額,借券賣出_次一營業日可限額,累計_借券賣出_當日賣出,累計_借券賣出_當日還券,累計_借券賣出_增減,1-999(股),"1,000-5,000(股)","5,001-10,000(股)","10,001-15,000(股)","15,001-20,000(股)","20,001-30,000(股)","30,001-40,000(股)","40,001-50,000(股)","50,001-100,000(股)","100,001-200,000(股)","200,001-400,000(股)","400,001-600,000(股)","600,001-800,000(股)","800,001-1,000,000(股)","1,000,001(股)以上"
2018-10-26,202.0,212.0,202.0,213.5,200.5,8769.0,5995.0,1790204285.0,1.46,-8.0,2486985.0,5298700.0,-2811715.0,13000.0,0.0,13000.0,16000.0,147000.0,-131000.0,2515985.0,5445700.0,-2929715.0,667785394.0,751864481.0,-84079087.0,13896708.0,17870685.0,-3973977.0,46638780.0,46963152.0,-324372.0,728320882.0,816698318.0,-88377436.0,549.0,308.0,23.0,218.0,9482.0,159.0,257.0,0.0,98.0,1219.0,19.0,66306.0,62828.0,1283.0,16000.0,15994.0,-415.0,370000.0,98000.0,0.0,272000.0,5502292.0,1676077.0,24087000.0,25176186.0,-1089186.0,0.23,5.08,2.05,1.07,0.82,1.14,0.63,0.58,2.03,2.49,3.48,2.46,2.77,2.23,72.85
2018-10-29,208.0,206.0,208.0,208.0,199.5,7244.0,4067.0,1473119608.0,1.78,6.0,4040000.0,3006630.0,1033370.0,63000.0,0.0,63000.0,150000.0,23000.0,127000.0,4253000.0,3029630.0,1223370.0,671825394.0,754871111.0,-83045717.0,13959708.0,17870685.0,-3910977.0,46788780.0,46986152.0,-197372.0,732573882.0,819727948.0,-87154066.0,584.0,290.0,12.0,282.0,9764.0,102.0,128.0,0.0,26.0,1245.0,9.0,66890.0,63118.0,1565.0,16102.0,16122.0,-389.0,38000.0,29000.0,0.0,9000.0,5511292.0,1713600.0,24125000.0,25205186.0,-1080186.0,0.23,5.08,2.05,1.07,0.82,1.14,0.63,0.58,2.03,2.49,3.48,2.46,2.77,2.23,72.85
2018-10-30,207.0,209.0,207.0,212.0,206.0,5275.0,2550.0,1099501150.0,2.07,-1.0,3106500.0,3184819.0,-78319.0,25000.0,0.0,25000.0,192000.0,64000.0,128000.0,3323500.0,3248819.0,74681.0,674931894.0,758055930.0,-83124036.0,13984708.0,17870685.0,-3885977.0,46980780.0,47050152.0,-69372.0,735897382.0,822976767.0,-87079385.0,165.0,107.0,5.0,53.0,9817.0,64.0,192.0,0.0,128.0,1373.0,7.0,67055.0,63225.0,1618.0,16166.0,16314.0,-261.0,155000.0,0.0,0.0,155000.0,5666292.0,1731123.0,24280000.0,25205186.0,-925186.0,0.23,5.08,2.05,1.07,0.82,1.14,0.63,0.58,2.03,2.49,3.48,2.46,2.77,2.23,72.85
2018-10-31,227.5,212.0,227.5,227.5,211.0,10262.0,6203.0,2247970325.0,1.65,20.5,7031700.0,3341076.0,3690624.0,27000.0,0.0,27000.0,679000.0,94000.0,585000.0,7737700.0,3435076.0,4302624.0,681963594.0,761397006.0,-79433412.0,14011708.0,17870685.0,-3858977.0,47659780.0,47144152.0,515628.0,743635082.0,826411843.0,-82776761.0,325.0,737.0,1.0,-413.0,9404.0,250.0,698.0,0.0,448.0,1821.0,18.0,67380.0,63962.0,1205.0,16416.0,17012.0,187.0,276000.0,232000.0,0.0,44000.0,5710292.0,1816122.0,24556000.0,25437186.0,-881186.0,0.23,5.08,2.05,1.07,0.82,1.14,0.63,0.58,2.03,2.49,3.48,2.46,2.77,2.23,72.85
2018-11-01,223.5,227.0,223.5,229.0,218.5,9447.0,6223.0,2116661855.0,1.52,-4.0,4692307.0,3912700.0,779607.0,107000.0,35000.0,72000.0,49000.0,611000.0,-562000.0,4848307.0,4558700.0,289607.0,686655901.0,765309706.0,-78653805.0,14118708.0,17905685.0,-3786977.0,47708780.0,47755152.0,-46372.0,748483389.0,830970543.0,-82487154.0,425.0,625.0,15.0,-215.0,9189.0,220.0,205.0,0.0,-15.0,1806.0,9.0,67805.0,64587.0,990.0,16636.0,17217.0,172.0,112000.0,2000.0,0.0,110000.0,5820292.0,1878613.0,24668000.0,25439186.0,-771186.0,0.23,5.08,2.05,1.07,0.82,1.14,0.63,0.58,2.03,2.49,3.48,2.46,2.77,2.23,72.85
2018-11-02,227.5,226.5,227.5,230.5,224.5,7310.0,4944.0,1662872172.0,1.48,4.0,3962000.0,2184600.0,1777400.0,488099.0,0.0,488099.0,185000.0,40000.0,145000.0,4635099.0,2224600.0,2410499.0,690617901.0,767494306.0,-76876405.0,14606807.0,17905685.0,-3298878.0,47893780.0,47795152.0,98628.0,753118488.0,833195143.0,-80076655.0,380.0,370.0,13.0,-3.0,9186.0,169.0,130.0,0.0,-39.0,1767.0,11.0,68185.0,64957.0,987.0,16805.0,17347.0,133.0,173000.0,0.0,0.0,173000.0,5993292.0,1914229.0,24841000.0,25439186.0,-598186.0,0.23,5.08,2.04,1.07,0.81,1.16,0.65,0.58,2.08,2.44,3.48,2.41,2.81,2.23,72.87
2018-11-05,230.0,225.5,230.0,230.0,224.0,4237.0,2890.0,962584530.0,1.47,2.5,2656500.0,2060000.0,596500.0,417000.0,6000.0,411000.0,19000.0,163000.0,-144000.0,3092500.0,2229000.0,863500.0,693274401.0,769554306.0,-76279905.0,15023807.0,17911685.0,-2887878.0,47912780.0,47958152.0,-45372.0,756210988.0,835424143.0,-79213155.0,124.0,175.0,7.0,-58.0,9128.0,56.0,88.0,0.0,32.0,1799.0,1.0,68309.0,65132.0,929.0,16861.0,17435.0,165.0,146000.0,133000.0,0.0,13000.0,6006292.0,1903480.0,24987000.0,25572186.0,-585186.0,0.23,5.08,2.04,1.07,0.81,1.16,0.65,0.58,2.08,2.44,3.48,2.41,2.81,2.23,72.87
2018-11-06,230.0,233.5,230.0,238.0,226.5,5869.0,3897.0,1362477300.0,1.51,0.0,2886000.0,1818000.0,1068000.0,446000.0,0.0,446000.0,143000.0,73000.0,70000.0,3475000.0,1891000.0,1584000.0,696160401.0,771372306.0,-75211905.0,15469807.0,17911685.0,-2441878.0,48055780.0,48031152.0,24628.0,759685988.0,837315143.0,-77629155.0,275.0,235.0,0.0,40.0,9168.0,76.0,302.0,0.0,226.0,2025.0,7.0,68584.0,65367.0,969.0,16937.0,17737.0,391.0,154000.0,0.0,0.0,154000.0,6160292.0,1908793.0,25141000.0,25572186.0,-431186.0,0.23,5.08,2.04,1.07,0.81,1.16,0.65,0.58,2.08,2.44,3.48,2.41,2.81,2.23,72.87
2018-11-07,235.0,230.0,235.0,236.0,230.0,3698.0,2526.0,864450190.0,1.46,5.0,2187144.0,1277906.0,909238.0,137000.0,0.0,137000.0,43000.0,148000.0,-105000.0,2367144.0,1425906.0,941238.0,698347545.0,772650212.0,-74302667.0,15606807.0,17911685.0,-2304878.0,48098780.0,48179152.0,-80372.0,762053132.0,838741049.0,-76687917.0,114.0,195.0,2.0,-83.0,9085.0,41.0,78.0,0.0,37.0,2062.0,7.0,68698.0,65562.0,886.0,16978.0,17815.0,428.0,112000.0,0.0,0.0,112000.0,6272292.0,1917221.0,25253000.0,25572186.0,-319186.0,0.23,5.08,2.04,1.07,0.81,1.16,0.65,0.58,2.08,2.44,3.48,2.41,2.81,2.23,72.87
2018-11-08,235.0,239.0,235.0,240.0,233.0,3951.0,2436.0,930600285.0,1.62,0.0,2586000.0,1049814.0,1536186.0,79000.0,187000.0,-108000.0,31000.0,93000.0,-62000.0,2696000.0,1329814.0,1366186.0,700933545.0,773700026.0,-72766481.0,15685807.0,18098685.0,-2412878.0,48129780.0,48272152.0,-142372.0,764749132.0,840070863.0,-75321731.0,225.0,340.0,0.0,-115.0,8970.0,37.0,70.0,0.0,33.0,2095.0,15.0,68923.0,65902.0,771.0,17015.0,17885.0,461.0,38000.0,0.0,0.0,38000.0,6310292.0,1925867.0,25291000.0,25572186.0,-281186.0,0.23,5.08,2.04,1.07,0.81,1.16,0.65,0.58,2.08,2.44,3.48,2.41,2.81,2.23,72.87
2018-11-09,228.5,234.5,228.5,234.5,226.5,4588.0,3007.0,1051158040.0,1.53,-6.5,2450000.0,2260355.0,189645.0,99000.0,19000.0,80000.0,36000.0,209000.0,-173000.0,2585000.0,2488355.0,96645.0,703383545.0,775960381.0,-72576836.0,15784807.0,18117685.0,-2332878.0,48165780.0,48481152.0,-315372.0,767334132.0,842559218.0,-75225086.0,208.0,216.0,7.0,-15.0,8955.0,75.0,147.0,0.0,72.0,2167.0,8.0,69131.0,66118.0,756.0,17090.0,18032.0,533.0,126000.0,26000.0,0.0,100000.0,6410292.0,1942398.0,25417000.0,25598186.0,-181186.0,0.23,4.99,2.02,1.06,0.8,1.15,0.65,0.59,2.02,2.5,3.45,2.31,3.05,2.29,72.81
2018-11-12,234.5,228.0,234.5,235.5,227.0,5490.0,3026.0,1278727842.0,1.81,6.0,4203000.0,2527000.0,1676000.0,59000.0,0.0,59000.0,161000.0,23000.0,138000.0,4423000.0,2550000.0,1873000.0,707586545.0,778487381.0,-70900836.0,15843807.0,18117685.0,-2273878.0,48326780.0,48504152.0,-177372.0,771757132.0,845109218.0,-73352086.0,63.0,364.0,4.0,-305.0,8650.0,43.0,206.0,0.0,163.0,2330.0,7.0,69194.0,66482.0,451.0,17133.0,18238.0,696.0,79000.0,0.0,0.0,79000.0,6489292.0,1935321.0,25496000.0,25598186.0,-102186.0,0.23,4.99,2.02,1.06,0.8,1.15,0.65,0.59,2.02,2.5,3.45,2.31,3.05,2.29,72.81
2018-11-13,231.0,227.5,231.0,234.0,226.5,4337.0,3002.0,996457340.0,1.44,-3.5,2139494.0,2507321.0,-367827.0,181000.0,0.0,181000.0,106000.0,85000.0,21000.0,2426494.0,2592321.0,-165827.0,709726039.0,780994702.0,-71268663.0,16024807.0,18117685.0,-2092878.0,48432780.0,48589152.0,-156372.0,774183626.0,847701539.0,-73517913.0,118.0,55.0,10.0,53.0,8703.0,166.0,60.0,0.0,-106.0,2224.0,7.0,69312.0,66537.0,504.0,17299.0,18298.0,590.0,118000.0,543000.0,0.0,-425000.0,6064292.0,1927884.0,25614000.0,26141186.0,-527186.0,0.23,4.99,2.02,1.06,0.8,1.15,0.65,0.59,2.02,2.5,3.45,2.31,3.05,2.29,72.81
2018-11-14,230.0,231.0,230.0,233.0,229.0,2607.0,1885.0,602412800.0,1.38,-1.0,1613000.0,1386064.0,226936.0,18000.0,0.0,18000.0,46000.0,39000.0,7000.0,1677000.0,1425064.0,251936.0,711339039.0,782380766.0,-71041727.0,16042807.0,18117685.0,-2074878.0,48478780.0,48628152.0,-149372.0,775860626.0,849126603.0,-73265977.0,184.0,51.0,3.0,130.0,8833.0,20.0,73.0,0.0,53.0,2277.0,2.0,69496.0,66588.0,634.0,17319.0,18371.0,643.0,1000.0,28000.0,0.0,-27000.0,6037292.0,1831264.0,25615000.0,26169186.0,-554186.0,0.23,4.99,2.02,1.06,0.8,1.15,0.65,0.59,2.02,2.5,3.45,2.31,3.05,2.29,72.81
2018-11-15,231.5,231.5,231.5,235.0,229.5,3910.0,1955.0,905920872.0,2.0,1.5,2656000.0,1968724.0,687276.0,0.0,0.0,0.0,88000.0,45000.0,43000.0,2744000.0,2013724.0,730276.0,713995039.0,784349490.0,-70354451.0,16042807.0,18117685.0,-2074878.0,48566780.0,48673152.0,-106372.0,778604626.0,851140327.0,-72535701.0,223.0,114.0,9.0,100.0,8933.0,26.0,58.0,0.0,32.0,2309.0,3.0,69719.0,66702.0,734.0,17345.0,18429.0,675.0,10000.0,0.0,0.0,10000.0,6047292.0,1825782.0,25625000.0,26169186.0,-544186.0,0.23,4.99,2.02,1.06,0.8,1.15,0.65,0.59,2.02,2.5,3.45,2.31,3.05,2.29,72.81
2018-11-16,220.0,225.0,220.0,228.0,220.0,8593.0,6060.0,1918466774.0,1.42,-11.5,2062414.0,4702360.0,-2639946.0,2041.0,0.0,2041.0,110000.0,210000.0,-100000.0,2174455.0,4912360.0,-2737905.0,716057453.0,789051850.0,-72994397.0,16044848.0,18117685.0,-2072837.0,48676780.0,48883152.0,-206372.0,780779081.0,856052687.0,-75273606.0,691.0,231.0,6.0,454.0,9387.0,270.0,400.0,0.0,130.0,2439.0,12.0,70410.0,66933.0,1188.0,17615.0,18829.0,805.0,230000.0,0.0,0.0,230000.0,6277292.0,1856493.0,25855000.0,26169186.0,-314186.0,0.23,4.98,2.02,1.06,0.79,1.15,0.63,0.6,2.0,2.51,3.41,2.51,2.65,2.34,73.04
2018-11-19,223.5,222.0,223.5,225.0,220.0,4529.0,2503.0,1003762163.0,1.81,3.5,2832620.0,2867620.0,-35000.0,2000.0,0.0,2000.0,257000.0,8000.0,249000.0,3091620.0,2875620.0,216000.0,718890073.0,791919470.0,-73029397.0,16046848.0,18117685.0,-2070837.0,48933780.0,48891152.0,42628.0,783870701.0,858928307.0,-75057606.0,217.0,77.0,17.0,123.0,9510.0,183.0,188.0,0.0,5.0,2444.0,2.0,70627.0,67010.0,1311.0,17798.0,19017.0,810.0,188000.0,0.0,0.0,188000.0,6465292.0,1807458.0,26043000.0,26169186.0,-126186.0,0.23,4.98,2.02,1.06,0.79,1.15,0.63,0.6,2.0,2.51,3.41,2.51,2.65,2.34,73.04
2018-11-20,225.0,222.5,225.0,225.5,220.5,4366.0,2022.0,972768000.0,2.16,1.5,3159057.0,2316500.0,842557.0,4045.0,31000.0,-26955.0,105000.0,90000.0,15000.0,3268102.0,2437500.0,830602.0,722049130.0,794235970.0,-72186840.0,16050893.0,18148685.0,-2097792.0,49038780.0,48981152.0,57628.0,787138803.0,861365807.0,-74227004.0,257.0,317.0,14.0,-74.0,9436.0,95.0,133.0,0.0,38.0,2482.0,6.0,70884.0,67327.0,1237.0,17893.0,19150.0,848.0,140000.0,0.0,0.0,140000.0,6605292.0,1779923.0,26183000.0,26169186.0,13814.0,0.23,4.98,2.02,1.06,0.79,1.15,0.63,0.6,2.0,2.51,3.41,2.51,2.65,2.34,73.04
2018-11-21,223.0,223.0,223.0,224.5,220.0,3605.0,2712.0,802149444.0,1.33,-2.0,1800000.0,2063594.0,-263594.0,2000.0,0.0,2000.0,107000.0,443000.0,-336000.0,1909000.0,2506594.0,-597594.0,723849130.0,796299564.0,-72450434.0,16052893.0,18148685.0,-2095792.0,49145780.0,49424152.0,-278372.0,789047803.0,863872401.0,-74824598.0,368.0,94.0,1.0,273.0,9709.0,249.0,74.0,0.0,-175.0,2307.0,3.0,71252.0,67421.0,1510.0,18142.0,19224.0,673.0,36000.0,0.0,0.0,36000.0,6641292.0,1750004.0,26219000.0,26169186.0,49814.0,0.23,4.98,2.02,1.06,0.79,1.15,0.63,0.6,2.0,2.51,3.41,2.51,2.65,2.34,73.04
2018-11-22,222.5,223.5,222.5,225.0,222.0,2429.0,1730.0,541747727.0,1.4,-0.5,1411550.0,1155000.0,256550.0,3000.0,81000.0,-78000.0,39000.0,147000.0,-108000.0,1453550.0,1383000.0,70550.0,725260680.0,797454564.0,-72193884.0,16055893.0,18229685.0,-2173792.0,49184780.0,49571152.0,-386372.0,790501353.0,865255401.0,-74754048.0,87.0,76.0,6.0,5.0,9714.0,33.0,134.0,1.0,100.0,2407.0,1.0,71339.0,67497.0,1515.0,18175.0,19358.0,773.0,42000.0,147000.0,0.0,-105000.0,6536292.0,1588371.0,26261000.0,26316186.0,-55186.0,0.23,4.98,2.02,1.06,0.79,1.15,0.63,0.6,2.0,2.51,3.41,2.51,2.65,2.34,73.04
2018-11-23,222.0,224.0,222.0,224.0,222.0,1501.0,1261.0,334604275.0,1.19,-0.5,965000.0,455030.0,509970.0,2000.0,0.0,2000.0,19000.0,113000.0,-94000.0,986000.0,568030.0,417970.0,726225680.0,797909594.0,-71683914.0,16057893.0,18229685.0,-2171792.0,49203780.0,49684152.0,-480372.0,791487353.0,865823431.0,-74336078.0,58.0,102.0,15.0,-59.0,9655.0,16.0,130.0,0.0,114.0,2521.0,7.0,71397.0,67599.0,1456.0,18191.0,19488.0,887.0,75000.0,0.0,0.0,75000.0,6611292.0,1529254.0,26336000.0,26316186.0,19814.0,0.23,5.06,2.04,1.06,0.8,1.16,0.64,0.6,2.02,2.48,3.39,2.55,2.71,2.28,72.9
2018-11-26,228.0,224.0,228.0,230.5,223.0,5138.0,2826.0,1166405306.0,1.82,6.0,3224100.0,2079840.0,1144260.0,0.0,149000.0,-149000.0,196000.0,114000.0,82000.0,3420100.0,2342840.0,1077260.0,729449780.0,799989434.0,-70539654.0,16057893.0,18378685.0,-2320792.0,49399780.0,49798152.0,-398372.0,794907453.0,868166271.0,-73258818.0,182.0,309.0,1.0,-128.0,9527.0,105.0,99.0,0.0,-6.0,2515.0,4.0,71579.0,67908.0,1328.0,18296.0,19587.0,881.0,13000.0,103000.0,0.0,-90000.0,6521292.0,1505567.0,26349000.0,26419186.0,-70186.0,0.23,5.06,2.04,1.06,0.8,1.16,0.64,0.6,2.02,2.48,3.39,2.55,2.71,2.28,72.9
2018-11-27,232.0,228.0,232.0,232.0,225.0,3222.0,2446.0,738320668.0,1.32,4.0,1835475.0,1476484.0,358991.0,0.0,0.0,0.0,80000.0,119000.0,-39000.0,1915475.0,1595484.0,319991.0,731285255.0,801465918.0,-70180663.0,16057893.0,18378685.0,-2320792.0,49479780.0,49917152.0,-437372.0,796822928.0,869761755.0,-72938827.0,141.0,139.0,1.0,1.0,9528.0,256.0,56.0,0.0,-200.0,2315.0,10.0,71720.0,68047.0,1329.0,18552.0,19643.0,681.0,44000.0,0.0,0.0,44000.0,6565292.0,1500756.0,26393000.0,26419186.0,-26186.0,0.23,5.06,2.04,1.06,0.8,1.16,0.64,0.6,2.02,2.48,3.39,2.55,2.71,2.28,72.9
2018-11-28,236.5,232.0,236.5,236.5,231.0,4001.0,2995.0,937372036.0,1.34,4.5,2370276.0,1184098.0,1186178.0,4986.0,10000.0,-5014.0,351000.0,84000.0,267000.0,2726262.0,1278098.0,1448164.0,733655531.0,802650016.0,-68994485.0,16062879.0,18388685.0,-2325806.0,49830780.0,50001152.0,-170372.0,799549190.0,871039853.0,-71490663.0,144.0,319.0,7.0,-182.0,9346.0,58.0,73.0,0.0,15.0,2330.0,2.0,71864.0,68366.0,1147.0,18610.0,19716.0,696.0,3000.0,30000.0,0.0,-27000.0,6538292.0,1502987.0,26396000.0,26449186.0,-53186.0,0.23,5.06,2.04,1.06,0.8,1.16,0.64,0.6,2.02,2.48,3.39,2.55,2.71,2.28,72.9
2018-11-29,231.5,240.0,231.5,241.5,231.5,4823.0,3555.0,1136152863.0,1.36,-5.0,1678555.0,2612000.0,-933445.0,3000.0,35000.0,-32000.0,366000.0,217000.0,149000.0,2047555.0,2864000.0,-816445.0,735334086.0,805262016.0,-69927930.0,16065879.0,18423685.0,-2357806.0,50196780.0,50218152.0,-21372.0,801596745.0,873903853.0,-72307108.0,380.0,347.0,4.0,29.0,9375.0,64.0,33.0,0.0,-31.0,2299.0,6.0,72244.0,68713.0,1176.0,18674.0,19749.0,665.0,115000.0,177000.0,0.0,-62000.0,6476292.0,1525336.0,26511000.0,26626186.0,-115186.0,0.23,5.06,2.04,1.06,0.8,1.16,0.64,0.6,2.02,2.48,3.39,2.55,2.71,2.28,72.9
2018-11-30,237.5,233.0,237.5,238.0,231.0,6754.0,3418.0,1595072968.0,1.98,6.0,5281246.0,3258389.0,2022857.0,18000.0,0.0,18000.0,306000.0,96000.0,210000.0,5605246.0,3354389.0,2250857.0,740615332.0,808520405.0,-67905073.0,16083879.0,18423685.0,-2339806.0,50502780.0,50314152.0,188628.0,807201991.0,877258242.0,-70056251.0,73.0,445.0,2.0,-374.0,9001.0,28.0,59.0,0.0,31.0,2330.0,18.0,72317.0,69158.0,802.0,18702.0,19808.0,696.0,221000.0,75664.0,0.0,145336.0,6621628.0,1554064.0,26732000.0,26701850.0,30150.0,0.23,5.02,2.02,1.06,0.8,1.14,0.63,0.61,2.01,2.45,3.42,2.57,2.62,2.27,73.08
2018-12-03,245.5,243.0,245.5,247.0,242.5,7644.0,4199.0,1873734039.0,1.82,8.0,5051000.0,2874737.0,2176263.0,39000.0,0.0,39000.0,420000.0,106000.0,314000.0,5510000.0,2980737.0,2529263.0,745666332.0,811395142.0,-65728810.0,16122879.0,18423685.0,-2300806.0,50922780.0,50420152.0,502628.0,812711991.0,880238979.0,-67526988.0,330.0,456.0,1.0,-127.0,8874.0,149.0,85.0,1.0,-65.0,2265.0,11.0,72647.0,69614.0,675.0,18851.0,19893.0,631.0,12000.0,30000.0,0.0,-18000.0,6603628.0,1607464.0,26744000.0,26731850.0,12150.0,0.23,5.02,2.02,1.06,0.8,1.14,0.63,0.61,2.01,2.45,3.42,2.57,2.62,2.27,73.08
2018-12-04,252.0,248.0,252.0,252.5,245.0,10166.0,6078.0,2544509507.0,1.67,6.5,6804187.0,3225825.0,3578362.0,65000.0,0.0,65000.0,333000.0,385000.0,-52000.0,7202187.0,3610825.0,3591362.0,752470519.0,814620967.0,-62150448.0,16187879.0,18423685.0,-2235806.0,51255780.0,50805152.0,450628.0,819914178.0,883849804.0,-63935626.0,765.0,628.0,6.0,131.0,9005.0,31.0,166.0,0.0,135.0,2400.0,63.0,73412.0,70242.0,806.0,18882.0,20059.0,766.0,148000.0,92000.0,0.0,56000.0,6659628.0,1671623.0,26892000.0,26823850.0,68150.0,0.23,5.02,2.02,1.06,0.8,1.14,0.63,0.61,2.01,2.45,3.42,2.57,2.62,2.27,73.08
2018-12-05,244.5,246.5,244.5,247.0,244.0,4879.0,3190.0,1197233303.0,1.53,-7.5,2537821.0,2473726.0,64095.0,0.0,0.0,0.0,97000.0,261000.0,-164000.0,2634821.0,2734726.0,-99905.0,755008340.0,817094693.0,-62086353.0,16187879.0,18423685.0,-2235806.0,51352780.0,51066152.0,286628.0,822548999.0,886584530.0,-64035531.0,328.0,199.0,1.0,128.0,9133.0,134.0,152.0,2.0,16.0,2416.0,1.0,73740.0,70441.0,934.0,19016.0,20211.0,782.0,75000.0,0.0,0.0,75000.0,6734628.0,1661478.0,26967000.0,26823850.0,143150.0,0.23,5.02,2.02,1.06,0.8,1.14,0.63,0.61,2.01,2.45,3.42,2.57,2.62,2.27,73.08
2018-12-06,229.5,239.0,229.5,239.5,229.0,8345.0,5200.0,1949126791.0,1.6,-15.0,3056805.0,5053570.0,-1996765.0,3000.0,78000.0,-75000.0,81000.0,576000.0,-495000.0,3140805.0,5707570.0,-2566765.0,758065145.0,822148263.0,-64083118.0,16190879.0,18501685.0,-2310806.0,51433780.0,51642152.0,-208372.0,825689804.0,892292100.0,-66602296.0,702.0,490.0,4.0,208.0,9341.0,378.0,129.0,0.0,-249.0,2167.0,12.0,74442.0,70931.0,1142.0,19394.0,20340.0,533.0,476000.0,7000.0,0.0,469000.0,7203628.0,1670017.0,27443000.0,26830850.0,612150.0,0.23,5.02,2.02,1.06,0.8,1.14,0.63,0.61,2.01,2.45,3.42,2.57,2.62,2.27,73.08
2018-12-07,233.5,233.5,233.5,236.5,232.5,4682.0,2815.0,1098891125.0,1.66,4.0,3431000.0,2931026.0,499974.0,16000.0,0.0,16000.0,198000.0,108000.0,90000.0,3645000.0,3039026.0,605974.0,761496145.0,825079289.0,-63583144.0,16206879.0,18501685.0,-2294806.0,51631780.0,51750152.0,-118372.0,829334804.0,895331126.0,-65996322.0,121.0,144.0,2.0,-25.0,9316.0,13.0,82.0,0.0,69.0,2236.0,4.0,74563.0,71075.0,1117.0,19407.0,20422.0,602.0,97000.0,298000.0,0.0,-201000.0,7002628.0,1629155.0,27540000.0,27128850.0,411150.0,0.23,4.9,1.99,1.02,0.78,1.14,0.61,0.6,1.98,2.44,3.33,2.61,2.61,2.5,73.18
2018-12-10,229.0,229.5,229.0,234.0,228.0,3099.0,2188.0,713859401.0,1.42,-4.5,1244000.0,2057000.0,-813000.0,14978.0,0.0,14978.0,165000.0,86000.0,79000.0,1423978.0,2143000.0,-719022.0,762740145.0,827136289.0,-64396144.0,16221857.0,18501685.0,-2279828.0,51796780.0,51836152.0,-39372.0,830758782.0,897474126.0,-66715344.0,151.0,96.0,1.0,54.0,9370.0,168.0,117.0,0.0,-51.0,2185.0,6.0,74714.0,71171.0,1171.0,19575.0,20539.0,551.0,8000.0,3000.0,0.0,5000.0,7007628.0,1587699.0,27548000.0,27131850.0,416150.0,0.23,4.9,1.99,1.02,0.78,1.14,0.61,0.6,1.98,2.44,3.33,2.61,2.61,2.5,73.18
2018-12-11,228.0,227.0,228.0,229.5,226.0,2710.0,1667.0,617690970.0,1.63,-1.0,1370000.0,1504000.0,-134000.0,5000.0,10000.0,-5000.0,57000.0,30000.0,27000.0,1432000.0,1544000.0,-112000.0,764110145.0,828640289.0,-64530144.0,16226857.0,18511685.0,-2284828.0,51853780.0,51866152.0,-12372.0,832190782.0,899018126.0,-66827344.0,123.0,143.0,0.0,-20.0,9350.0,88.0,57.0,0.0,-31.0,2154.0,3.0,74837.0,71314.0,1151.0,19663.0,20596.0,520.0,1000.0,301000.0,0.0,-300000.0,6707628.0,1562058.0,27549000.0,27432850.0,116150.0,0.23,4.9,1.99,1.02,0.78,1.14,0.61,0.6,1.98,2.44,3.33,2.61,2.61,2.5,73.18
2018-12-12,233.0,231.5,233.0,235.0,230.0,3454.0,1879.0,805311411.0,1.84,5.0,2129606.0,2101485.0,28121.0,1000.0,50000.0,-49000.0,325000.0,40000.0,285000.0,2455606.0,2191485.0,264121.0,766239751.0,830741774.0,-64502023.0,16227857.0,18561685.0,-2333828.0,52178780.0,51906152.0,272628.0,834646388.0,901209611.0,-66563223.0,207.0,174.0,0.0,33.0,9383.0,94.0,44.0,0.0,-50.0,2104.0,1.0,75044.0,71488.0,1184.0,19757.0,20640.0,470.0,47000.0,134945.0,0.0,-87945.0,6619683.0,1493976.0,27596000.0,27567795.0,28205.0,0.23,4.9,1.99,1.02,0.78,1.14,0.61,0.6,1.98,2.44,3.33,2.61,2.61,2.5,73.18
